"PK_HABIT2";"FPK_NATURA";"SITECODE";"HABCODE";"DESCRIPTFR";"COVER"
47542,00;7463,00;"FR9310019";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"2"
47543,00;7463,00;"FR9310019";"N12";"Cultures céréalières extensives   (incluant les cultures en rotation avec une jachère régulière)";"2"
47544,00;7463,00;"FR9310019";"N15";"Autres terres arables";"4"
47545,00;7464,00;"FR9310020";"N01";"Mer, Bras de Mer";"94"
47546,00;7464,00;"FR9310020";"N05";"Galets, Falaises maritimes, Ilots";"1"
47547,00;7464,00;"FR9310020";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"2"
47548,00;7464,00;"FR9310020";"N26";"Forêts (en général)";
47549,00;7464,00;"FR9310020";"N18";"Forêts sempervirentes non résineuses";"3"
47550,00;7465,00;"FR9310035";"N11";"Pelouses alpine et sub-alpine";"52"
47551,00;7465,00;"FR9310035";"N16";"Forêts caducifoliées";"1"
47552,00;7465,00;"FR9310035";"N17";"Forêts de résineux";"17"
47553,00;7465,00;"FR9310035";"N19";"Forêts mixtes";"3"
47554,00;7465,00;"FR9310035";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"16"
47555,00;7465,00;"FR9310035";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
47556,00;7465,00;"FR9310035";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"10"
47557,00;7466,00;"FR9310064";"N09";"Pelouses sèches, Steppes";"30"
47558,00;7466,00;"FR9310064";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
47559,00;7466,00;"FR9310064";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"1"
47560,00;7466,00;"FR9310064";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"25"
47561,00;7466,00;"FR9310064";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"5"
47562,00;7466,00;"FR9310064";"N12";"Cultures céréalières extensives   (incluant les cultures en rotation avec une jachère régulière)";"3"
47563,00;7466,00;"FR9310064";"N15";"Autres terres arables";"20"
47564,00;7466,00;"FR9310064";"N16";"Forêts caducifoliées";"1"
47565,00;7466,00;"FR9310064";"N18";"Forêts sempervirentes non résineuses";"2"
47566,00;7466,00;"FR9310064";"N21";"Zones de plantations d'arbres  (incluant les Vergers, Vignes,  Dehesas)";"10"
47567,00;7466,00;"FR9310064";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"2"
47568,00;7467,00;"FR9310067";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"30"
47569,00;7467,00;"FR9310067";"N09";"Pelouses sèches, Steppes";"10"
47570,00;7467,00;"FR9310067";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"15"
47571,00;7467,00;"FR9310067";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"2"
47572,00;7467,00;"FR9310067";"N12";"Cultures céréalières extensives   (incluant les cultures en rotation avec une jachère régulière)";"1"
47573,00;7467,00;"FR9310067";"N15";"Autres terres arables";"5"
47574,00;7467,00;"FR9310067";"N16";"Forêts caducifoliées";"15"
47575,00;7467,00;"FR9310067";"N17";"Forêts de résineux";"5"
47576,00;7467,00;"FR9310067";"N18";"Forêts sempervirentes non résineuses";"15"
47577,00;7467,00;"FR9310067";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"2"
47578,00;7468,00;"FR9310075";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"30"
47579,00;7468,00;"FR9310075";"N09";"Pelouses sèches, Steppes";"10"
47580,00;7468,00;"FR9310075";"N16";"Forêts caducifoliées";"10"
47581,00;7468,00;"FR9310075";"N17";"Forêts de résineux";"10"
47582,00;7468,00;"FR9310075";"N18";"Forêts sempervirentes non résineuses";"30"
47583,00;7468,00;"FR9310075";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"10"
47584,00;7469,00;"FR9312002";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
47585,00;7469,00;"FR9312002";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"10"
47586,00;7469,00;"FR9312002";"N09";"Pelouses sèches, Steppes";"30"
47587,00;7469,00;"FR9312002";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"2"
47588,00;7469,00;"FR9312002";"N12";"Cultures céréalières extensives   (incluant les cultures en rotation avec une jachère régulière)";"1"
47589,00;7469,00;"FR9312002";"N16";"Forêts caducifoliées";"10"
47590,00;7469,00;"FR9312002";"N17";"Forêts de résineux";"10"
47591,00;7469,00;"FR9312002";"N18";"Forêts sempervirentes non résineuses";"10"
47592,00;7469,00;"FR9312002";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"23"
47593,00;7469,00;"FR9312002";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
47594,00;7469,00;"FR9312002";"N15";"Autres terres arables";"1"
47595,00;7469,00;"FR9312002";"N21";"Zones de plantations d'arbres  (incluant les Vergers, Vignes,  Dehesas)";"1"
47596,00;7470,00;"FR9312007";"N01";"Mer, Bras de Mer";"99"
47597,00;7470,00;"FR9312007";"N05";"Galets, Falaises maritimes, Ilots";"1"
47598,00;7471,00;"FR9312022";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"2"
47599,00;7471,00;"FR9312022";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"20"
47600,00;7471,00;"FR9312022";"N09";"Pelouses sèches, Steppes";"5"
47601,00;7471,00;"FR9312022";"N15";"Autres terres arables";"2"
47602,00;7471,00;"FR9312022";"N16";"Forêts caducifoliées";"50"
47603,00;7471,00;"FR9312022";"N17";"Forêts de résineux";"10"
47604,00;7471,00;"FR9312022";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"10"
47605,00;7471,00;"FR9312022";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
47606,00;7472,00;"FR9312026";"N26";"Forêts (en général)";"40"
47607,00;7472,00;"FR9312026";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"40"
47608,00;7472,00;"FR9312026";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"20"
47609,00;7473,00;"FR9400613";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"100"
47610,00;7474,00;"FR9410021";"N01";"Mer, Bras de Mer";"99"
47611,00;7474,00;"FR9410021";"N05";"Galets, Falaises maritimes, Ilots";"1"
47612,00;7475,00;"FR9410022";"N01";"Mer, Bras de Mer";"99"
47613,00;7475,00;"FR9410022";"N05";"Galets, Falaises maritimes, Ilots";"1"
47614,00;7476,00;"FR9410023";"N01";"Mer, Bras de Mer";"49"
47615,00;7476,00;"FR9410023";"N04";"Dunes, Plages de sables, Machair";"1"
47616,00;7476,00;"FR9410023";"N05";"Galets, Falaises maritimes, Ilots";"3"
47617,00;7476,00;"FR9410023";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"28"
47618,00;7476,00;"FR9410023";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"8"
47619,00;7476,00;"FR9410023";"N09";"Pelouses sèches, Steppes";"1"
47620,00;7476,00;"FR9410023";"N17";"Forêts de résineux";"1"
47621,00;7476,00;"FR9410023";"N18";"Forêts sempervirentes non résineuses";"8"
47622,00;7476,00;"FR9410023";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
47623,00;7477,00;"FR9410096";"N01";"Mer, Bras de Mer";"99"
47624,00;7477,00;"FR9410096";"N05";"Galets, Falaises maritimes, Ilots";"1"
47625,00;7478,00;"FR9410097";"N04";"Dunes, Plages de sables, Machair";"3"
47626,00;7478,00;"FR9410097";"N05";"Galets, Falaises maritimes, Ilots";"5"
47627,00;7478,00;"FR9410097";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
47628,00;7478,00;"FR9410097";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"65"
47629,00;7478,00;"FR9410097";"N26";"Forêts (en général)";
47630,00;7478,00;"FR9410097";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"2"
47631,00;7478,00;"FR9410097";"N14";"Prairies ameliorées";"3"
47632,00;7478,00;"FR9410097";"N15";"Autres terres arables";"1"
47633,00;7478,00;"FR9410097";"N16";"Forêts caducifoliées";"2"
47634,00;7478,00;"FR9410097";"N18";"Forêts sempervirentes non résineuses";"10"
47635,00;7478,00;"FR9410097";"N19";"Forêts mixtes";"3"
47636,00;7478,00;"FR9410097";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"4"
47637,00;7478,00;"FR9410097";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
47639,00;7480,00;"FR9112038";"N01";"Mer, Bras de Mer";"100"
47863,00;7527,00;"FR2300121";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"2"
47864,00;7527,00;"FR2300121";"N02";"Rivières et Estuaires soumis à la marée, Vasières et bancs de sable, Lagunes  (incluant les bassins de production de sel)";"71"
47865,00;7527,00;"FR2300121";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"8"
47866,00;7527,00;"FR2300121";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"10"
47867,00;7527,00;"FR2300121";"N04";"Dunes, Plages de sables, Machair";"1"
47868,00;7527,00;"FR2300121";"N05";"Galets, Falaises maritimes, Ilots";"1"
47869,00;7527,00;"FR2300121";"N09";"Pelouses sèches, Steppes";"1"
47870,00;7527,00;"FR2300121";"N16";"Forêts caducifoliées";"4"
47871,00;7527,00;"FR2300121";"N21";"Zones de plantations d'arbres  (incluant les Vergers, Vignes,  Dehesas)";"1"
47872,00;7527,00;"FR2300121";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
47873,00;7528,00;"FR2300122";"N04";"Dunes, Plages de sables, Machair";"1"
47874,00;7528,00;"FR2300122";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"3"
47875,00;7528,00;"FR2300122";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"33"
47876,00;7528,00;"FR2300122";"N09";"Pelouses sèches, Steppes";"1"
47877,00;7528,00;"FR2300122";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"30"
47878,00;7528,00;"FR2300122";"N16";"Forêts caducifoliées";"5"
47879,00;7528,00;"FR2300122";"N02";"Rivières et Estuaires soumis à la marée, Vasières et bancs de sable, Lagunes  (incluant les bassins de production de sel)";"3"
47880,00;7528,00;"FR2300122";"N15";"Autres terres arables";"24"
47881,00;7529,00;"FR2300124";"N09";"Pelouses sèches, Steppes";"20"
47882,00;7529,00;"FR2300124";"N16";"Forêts caducifoliées";"78"
47883,00;7529,00;"FR2300124";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"1"
47884,00;7529,00;"FR2300124";"N17";"Forêts de résineux";"1"
47885,00;7530,00;"FR2300125";"N09";"Pelouses sèches, Steppes";"36"
47886,00;7530,00;"FR2300125";"N16";"Forêts caducifoliées";"63"
47887,00;7530,00;"FR2300125";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"1"
47888,00;7531,00;"FR2300126";"N09";"Pelouses sèches, Steppes";"24"
47889,00;7531,00;"FR2300126";"N16";"Forêts caducifoliées";"63"
47890,00;7531,00;"FR2300126";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"1"
47891,00;7531,00;"FR2300126";"N14";"Prairies ameliorées";"4"
47892,00;7531,00;"FR2300126";"N15";"Autres terres arables";"3"
47893,00;7531,00;"FR2300126";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
47894,00;7531,00;"FR2300126";"N17";"Forêts de résineux";"1"
47895,00;7531,00;"FR2300126";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"3"
47896,00;7532,00;"FR2300128";"N09";"Pelouses sèches, Steppes";"15"
47897,00;7532,00;"FR2300128";"N16";"Forêts caducifoliées";"81"
47898,00;7532,00;"FR2300128";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"1"
47899,00;7532,00;"FR2300128";"N21";"Zones de plantations d'arbres  (incluant les Vergers, Vignes,  Dehesas)";"2"
47900,00;7532,00;"FR2300128";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
47901,00;7533,00;"FR2300131";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"6"
47902,00;7533,00;"FR2300131";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"64"
47903,00;7533,00;"FR2300131";"N16";"Forêts caducifoliées";"14"
47904,00;7533,00;"FR2300131";"N15";"Autres terres arables";"6"
47905,00;7533,00;"FR2300131";"N17";"Forêts de résineux";"1"
47906,00;7533,00;"FR2300131";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"1"
47907,00;7533,00;"FR2300131";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"1"
47908,00;7533,00;"FR2300131";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"7"
47909,00;7534,00;"FR2300132";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"90"
47910,00;7534,00;"FR2300132";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"10"
47911,00;7535,00;"FR2300133";"N09";"Pelouses sèches, Steppes";"31"
47912,00;7535,00;"FR2300133";"N16";"Forêts caducifoliées";"55"
47913,00;7535,00;"FR2300133";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"1"
47914,00;7535,00;"FR2300133";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"9"
47915,00;7535,00;"FR2300133";"N15";"Autres terres arables";"2"
47916,00;7535,00;"FR2300133";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"2"
47917,00;7536,00;"FR2300136";"N09";"Pelouses sèches, Steppes";"3"
47918,00;7536,00;"FR2300136";"N16";"Forêts caducifoliées";"90"
47919,00;7536,00;"FR2300136";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"2"
47920,00;7536,00;"FR2300136";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
47921,00;7536,00;"FR2300136";"N27";"Agriculture (en général)";"4"
47922,00;7537,00;"FR2300139";"N05";"Galets, Falaises maritimes, Ilots";"14"
47923,00;7537,00;"FR2300139";"N01";"Mer, Bras de Mer";"57"
47924,00;7537,00;"FR2300139";"N16";"Forêts caducifoliées";"9"
47925,00;7537,00;"FR2300139";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"9"
47926,00;7537,00;"FR2300139";"N15";"Autres terres arables";"2"
47927,00;7537,00;"FR2300139";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"9"
47928,00;7538,00;"FR2300145";"N16";"Forêts caducifoliées";"92"
47929,00;7538,00;"FR2300145";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"2"
47930,00;7538,00;"FR2300145";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"6"
47931,00;7539,00;"FR2300147";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"43"
47932,00;7539,00;"FR2300147";"N16";"Forêts caducifoliées";"10"
47933,00;7539,00;"FR2300147";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"47"
47934,00;7540,00;"FR2300149";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"98"
47935,00;7540,00;"FR2300149";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"2"
47944,00;7542,00;"FR2300152";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"3"
47945,00;7542,00;"FR2300152";"N09";"Pelouses sèches, Steppes";"23"
47946,00;7542,00;"FR2300152";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"26"
47947,00;7542,00;"FR2300152";"N16";"Forêts caducifoliées";"32"
47948,00;7542,00;"FR2300152";"N15";"Autres terres arables";"5"
47949,00;7542,00;"FR2300152";"N20";"Forêt artificielle en monoculture (ex: Plantations de peupliers ou d'Arbres exotiques)";"8"
47950,00;7542,00;"FR2300152";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"3"
47951,00;7543,00;"FR2302001";"N16";"Forêts caducifoliées";"100"
47952,00;7544,00;"FR2302002";"N16";"Forêts caducifoliées";"100"
47953,00;7545,00;"FR2302005";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"100"
47954,00;7546,00;"FR2302006";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"8"
47955,00;7546,00;"FR2302006";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"21"
47956,00;7546,00;"FR2302006";"N16";"Forêts caducifoliées";"39"
47957,00;7546,00;"FR2302006";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"19"
47958,00;7546,00;"FR2302006";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"13"
47959,00;7547,00;"FR2302007";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"8"
47960,00;7547,00;"FR2302007";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"14"
47961,00;7547,00;"FR2302007";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"12"
47962,00;7547,00;"FR2302007";"N15";"Autres terres arables";"9"
47963,00;7547,00;"FR2302007";"N16";"Forêts caducifoliées";"57"
47964,00;7548,00;"FR2302008";"N16";"Forêts caducifoliées";"100"
47965,00;7549,00;"FR2302009";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
47966,00;7549,00;"FR2302009";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"70"
47967,00;7549,00;"FR2302009";"N15";"Autres terres arables";"5"
47968,00;7549,00;"FR2302009";"N16";"Forêts caducifoliées";"7"
47969,00;7549,00;"FR2302009";"N20";"Forêt artificielle en monoculture (ex: Plantations de peupliers ou d'Arbres exotiques)";"7"
47970,00;7549,00;"FR2302009";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"10"
47971,00;7550,00;"FR2302011";"N14";"Prairies ameliorées";"4"
47972,00;7550,00;"FR2302011";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"1"
47973,00;7550,00;"FR2302011";"N16";"Forêts caducifoliées";"15"
47974,00;7550,00;"FR2302011";"N15";"Autres terres arables";"80"
47975,00;7551,00;"FR2302012";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"10"
47976,00;7551,00;"FR2302012";"N16";"Forêts caducifoliées";"90"
47977,00;7552,00;"FR2500081";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"50"
47978,00;7552,00;"FR2500081";"N02";"Rivières et Estuaires soumis à la marée, Vasières et bancs de sable, Lagunes  (incluant les bassins de production de sel)";"20"
47979,00;7552,00;"FR2500081";"N01";"Mer, Bras de Mer";"30"
47980,00;7553,00;"FR2500082";"N04";"Dunes, Plages de sables, Machair";"79"
47981,00;7553,00;"FR2500082";"N05";"Galets, Falaises maritimes, Ilots";"4"
47982,00;7553,00;"FR2500082";"N02";"Rivières et Estuaires soumis à la marée, Vasières et bancs de sable, Lagunes  (incluant les bassins de production de sel)";"17"
