"PK_DESIGC";"FPK_NATURA";"SITECODE";"CD_MPRO";"LB_MPRO";"COVER";"PARENT_ISO"
"24022";"7627";"FR7200788";"00";"Aucune protection";"100";"FRA"
"24026";"7631";"FR7200813";"90";"Autre protection";;"FRA"
"24027";"7632";"FR7300825";"22";"Forêt non domaniale bénéficiant du régime forestier";"7";"FRA"
"24028";"7632";"FR7300825";"21";"Forêt domaniale";"43";"FRA"
"24033";"7635";"FR8201638";"00";"Aucune protection";"100";"FRA"
"24034";"7636";"FR8201643";"31";"Site inscrit selon la loi de 1930";"0";"FRA"
"24035";"7636";"FR8201643";"32";"Site classé selon la loi de 1930";"4";"FRA"
"24036";"7636";"FR8201643";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"9";"FRA"
"24037";"7636";"FR8201643";"36";"Réserve naturelle nationale";"65";"FRA"
"24038";"7636";"FR8201643";"80";"Parc naturel régional";"98";"FRA"
"24048";"7639";"FR8201670";"21";"Forêt domaniale";"40";"FRA"
"24049";"7639";"FR8201670";"80";"Parc naturel régional";"91";"FRA"
"24050";"7640";"FR8201679";"00";"Aucune protection";"100";"FRA"
"24053";"7642";"FR8201694";"00";"Aucune protection";"100";"FRA"
"24054";"7643";"FR8201695";"00";"Aucune protection";"100";"FRA"
"24055";"7644";"FR8201698";"31";"Site inscrit selon la loi de 1930";"10";"FRA"
"24056";"7644";"FR8201698";"32";"Site classé selon la loi de 1930";"87";"FRA"
"24057";"7644";"FR8201698";"36";"Réserve naturelle nationale";"100";"FRA"
"24062";"7647";"FR8201711";"32";"Site classé selon la loi de 1930";"3";"FRA"
"24063";"7647";"FR8201711";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"17";"FRA"
"24064";"7648";"FR8201732";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"4";"FRA"
"24065";"7648";"FR8201732";"36";"Réserve naturelle nationale";"6";"FRA"
"24066";"7648";"FR8201732";"31";"Site inscrit selon la loi de 1930";"23";"FRA"
"24067";"7648";"FR8201732";"22";"Forêt non domaniale bénéficiant du régime forestier";"100";"FRA"
"24071";"7650";"FR8201775";"80";"Parc naturel régional";"90";"FRA"
"24073";"7652";"FR8301012";"15";"Terrain acquis par un conservatoire d'espaces naturels";"2";"FRA"
"24074";"7652";"FR8301012";"32";"Site classé selon la loi de 1930";"1";"FRA"
"24075";"7652";"FR8301012";"00";"Aucune protection";"97";"FRA"
"24077";"7654";"FR8301058";"00";"Aucune protection";"100";"FRA"
"24078";"7655";"FR8301061";"80";"Parc naturel régional";"80";"FRA"
"24080";"7658";"FR8301068";"21";"Forêt domaniale";"35";"FRA"
"24081";"7658";"FR8301068";"22";"Forêt non domaniale bénéficiant du régime forestier";"29";"FRA"
"24082";"7658";"FR8301068";"80";"Parc naturel régional";"100";"FRA"
"24088";"7661";"FR8301096";"80";"Parc naturel régional";"5,3";"FRA"
"24089";"7665";"FR8302034";"80";"Parc naturel régional";"94";"FRA"
"24090";"7665";"FR8302034";"93";"Réserve naturelle régionale";"0,05";"FRA"
"24091";"7666";"FR8302038";"80";"Parc naturel régional";"62";"FRA"
"24094";"7669";"FR9101453";"32";"Site classé selon la loi de 1930";"90";"FRA"
"24095";"7669";"FR9101453";"80";"Parc naturel régional";"99";"FRA"
"24104";"7671";"FR9301546";"00";"Aucune protection";"100";"FRA"
"24120";"7676";"FR9400570";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"1";"FRA"
"24121";"7676";"FR9400570";"32";"Site classé selon la loi de 1930";"3";"FRA"
"24122";"7676";"FR9400570";"11";"Terrain acquis par le Conservatoire du Littoral";"17";"FRA"
"24123";"7676";"FR9400570";"31";"Site inscrit selon la loi de 1930";"17";"FRA"
"24124";"7677";"FR9400609";"13";"Terrain acquis par un département";"1";"FRA"
"24125";"7677";"FR9400609";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"23";"FRA"
"24126";"7677";"FR9400609";"11";"Terrain acquis par le Conservatoire du Littoral";"37";"FRA"
"24127";"7678";"FR9402001";"32";"Site classé selon la loi de 1930";"20";"FRA"
"24128";"7678";"FR9402001";"11";"Terrain acquis par le Conservatoire du Littoral";"100";"FRA"
"24129";"7679";"FR9402010";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"1";"FRA"
"24130";"7679";"FR9402010";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"48";"FRA"
"24131";"7679";"FR9402010";"79";"Autres désignations internationales";"100";"INT"
"24132";"7680";"FR9402017";"32";"Site classé selon la loi de 1930";"2";"FRA"
"24133";"7680";"FR9402017";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"85";"FRA"
"24134";"7680";"FR9402017";"90";"Autre protection";"100";"FRA"
"24135";"7680";"FR9402017";"79";"Autres désignations internationales";"100";"INT"
"24136";"7682";"FR1100814";"18";"Espace Classé Boisé";"55";"FRA"
"24138";"7682";"FR1100814";"87";"Abord de monument historique";"10";"FRA"
"24139";"7683";"FR1110025";"36";"Réserve naturelle nationale";"100";"FRA"
"24140";"7684";"FR1110102";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"70";"FRA"
"24141";"7685";"FR1110795";"80";"Parc naturel régional";;"FRA"
"24143";"7685";"FR1110795";"31";"Site inscrit selon la loi de 1930";;"FRA"
"24144";"7685";"FR1110795";"23";"Réserve biologique dirigée";;"FRA"
"24145";"7685";"FR1110795";"39";"Forêt de protection";;"FRA"
"24146";"7685";"FR1110795";"32";"Site classé selon la loi de 1930";;"FRA"
"24147";"7685";"FR1110795";"93";"Réserve naturelle régionale";;"FRA"
"24150";"7685";"FR1110795";"24";"Réserve biologique intégrale";;"FRA"
"24151";"7686";"FR1112001";"21";"Forêt domaniale";"27";"FRA"
"24152";"7687";"FR1112002";"31";"Site inscrit selon la loi de 1930";"1";"FRA"
"24153";"7687";"FR1112002";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"1";"FRA"
"24154";"7687";"FR1112002";"53";"Réserve de chasse et de faune sauvage du domaine public fluvial";"1";"FRA"
"24155";"7687";"FR1112002";"36";"Réserve naturelle nationale";"3";"FRA"
"24156";"7687";"FR1112002";"21";"Forêt domaniale";"4";"FRA"
"24157";"7688";"FR1112003";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"6";"FRA"
"24158";"7689";"FR1112011";"31";"Site inscrit selon la loi de 1930";"8";"FRA"
"24159";"7689";"FR1112011";"32";"Site classé selon la loi de 1930";"24";"FRA"
"24160";"7689";"FR1112011";"80";"Parc naturel régional";"82";"FRA"
"24161";"7689";"FR1112011";"21";"Forêt domaniale";"84";"FRA"
"24162";"7690";"FR1112012";"32";"Site classé selon la loi de 1930";"20";"FRA"
"24163";"7690";"FR1112012";"80";"Parc naturel régional";"45";"FRA"
"24164";"7690";"FR1112012";"31";"Site inscrit selon la loi de 1930";"75";"FRA"
"24165";"7691";"FR1112013";"22";"Forêt non domaniale bénéficiant du régime forestier";"4";"FRA"
"24166";"7691";"FR1112013";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"5";"FRA"
"24167";"7691";"FR1112013";"32";"Site classé selon la loi de 1930";"10";"FRA"
"24168";"7691";"FR1112013";"13";"Terrain acquis par un département";"65";"FRA"
"24171";"7694";"FR2100253";"80";"Parc naturel régional";"100";"FRA"
"24172";"7694";"FR2100253";"72";"Zone humide protégée par la convention de Ramsar";"100";"INT"
"24173";"7698";"FR2100267";"36";"Réserve naturelle nationale";"47";"FRA"
"24179";"7707";"FR2100311";"80";"Parc naturel régional";"100";"FRA"
"24180";"7707";"FR2100311";"72";"Zone humide protégée par la convention de Ramsar";"100";"INT"
"24185";"7716";"FR2100333";"11";"Terrain acquis par le Conservatoire du Littoral";"100";"FRA"
"24186";"7716";"FR2100333";"51";"Réserve nationale de chasse et de faune sauvage";"100";"FRA"
"24187";"7716";"FR2100333";"72";"Zone humide protégée par la convention de Ramsar";"100";"INT"
"24207";"7724";"FR2502001";"36";"Réserve naturelle nationale";"100";"FRA"
"24208";"7725";"FR2502019";"00";"Aucune protection";"100";"FRA"
"24209";"7726";"FR2600956";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"1";"FRA"
"24210";"7726";"FR2600956";"32";"Site classé selon la loi de 1930";"12";"FRA"
"24211";"7726";"FR2600956";"36";"Réserve naturelle nationale";"18";"FRA"
"24212";"7726";"FR2600956";"22";"Forêt non domaniale bénéficiant du régime forestier";"53";"FRA"
"24214";"7726";"FR2600956";"31";"Site inscrit selon la loi de 1930";"5";"FRA"
"24215";"7727";"FR2600957";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"1";"FRA"
"24216";"7727";"FR2600957";"31";"Site inscrit selon la loi de 1930";"5";"FRA"
"24217";"7727";"FR2600957";"22";"Forêt non domaniale bénéficiant du régime forestier";"33";"FRA"
"24218";"7727";"FR2600957";"21";"Forêt domaniale";"49";"FRA"
"24219";"7727";"FR2600957";"32";"Site classé selon la loi de 1930";"95";"FRA"
"24220";"7727";"FR2600957";"93";"Réserve naturelle régionale";"57";"FRA"
"24223";"7729";"FR2600973";"22";"Forêt non domaniale bénéficiant du régime forestier";"2";"FRA"
"24224";"7729";"FR2600973";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"6";"FRA"
"24225";"7729";"FR2600973";"32";"Site classé selon la loi de 1930";"15";"FRA"
"24226";"7729";"FR2600973";"21";"Forêt domaniale";"2";"FRA"
"24233";"7731";"FR2600975";"32";"Site classé selon la loi de 1930";"0";"FRA"
"24234";"7731";"FR2600975";"31";"Site inscrit selon la loi de 1930";"3";"FRA"
"24235";"7731";"FR2600975";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"3";"FRA"
"24236";"7731";"FR2600975";"22";"Forêt non domaniale bénéficiant du régime forestier";"35";"FRA"
"24237";"7731";"FR2600975";"15";"Terrain acquis par un conservatoire d'espaces naturels";"1";"FRA"
"24241";"7733";"FR2601005";"00";"Aucune protection";"100";"FRA"
"24250";"7737";"FR4100190";"22";"Forêt non domaniale bénéficiant du régime forestier";"50";"FRA"
"24265";"7740";"FR4201798";"15";"Terrain acquis par un conservatoire d'espaces naturels";"1";"FRA"
"24266";"7740";"FR4201798";"23";"Réserve biologique dirigée";"1";"FRA"
"24267";"7740";"FR4201798";"27";"Réserve biologique domaniale dirigée";"1";"FRA"
"24268";"7740";"FR4201798";"37";"Réserve naturelle volontaire";"1";"FRA"
"24269";"7740";"FR4201798";"21";"Forêt domaniale";"11";"FRA"
"24270";"7740";"FR4201798";"22";"Forêt non domaniale bénéficiant du régime forestier";"14";"FRA"
"24273";"7742";"FR4201805";"21";"Forêt domaniale";"1";"FRA"
"24274";"7742";"FR4201805";"22";"Forêt non domaniale bénéficiant du régime forestier";"99";"FRA"
"24275";"7742";"FR4201805";"80";"Parc naturel régional";"100";"FRA"
"24276";"7743";"FR4202000";"21";"Forêt domaniale";"1";"FRA"
"24277";"7743";"FR4202000";"36";"Réserve naturelle nationale";"3";"FRA"
"24278";"7743";"FR4202000";"39";"Forêt de protection";"13";"FRA"
"24279";"7743";"FR4202000";"22";"Forêt non domaniale bénéficiant du régime forestier";"23";"FRA"
"24280";"7743";"FR4202000";"51";"Réserve nationale de chasse et de faune sauvage";"55";"FRA"
"24281";"7743";"FR4202000";"31";"Site inscrit selon la loi de 1930";"61";"FRA"
"24285";"7745";"FR4301283";"80";"Parc naturel régional";"93,96";"FRA"
"24286";"7745";"FR4301283";"69";"Réserve Biogénétique du Conseil de l'Europe";"48";"INT"
"24287";"7745";"FR4301283";"21";"Forêt domaniale";"16,65";"FRA"
"24288";"7745";"FR4301283";"31";"Site inscrit selon la loi de 1930";"14,13";"FRA"
"24289";"7745";"FR4301283";"22";"Forêt non domaniale bénéficiant du régime forestier";"7,5";"FRA"
"24291";"7745";"FR4301283";"23";"Réserve biologique dirigée";"4,16";"FRA"
"24292";"7745";"FR4301283";"36";"Réserve naturelle nationale";"23,66";"FRA"
"24294";"7747";"FR4301309";"31";"Site inscrit selon la loi de 1930";"64";"FRA"
"24295";"7747";"FR4301309";"80";"Parc naturel régional";"100";"FRA"
"24302";"7750";"FR4301342";"31";"Site inscrit selon la loi de 1930";"1";"FRA"
"24303";"7750";"FR4301342";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"1";"FRA"
"24304";"7750";"FR4301342";"36";"Réserve naturelle nationale";"0";"FRA"
"24310";"7754";"FR5310011";"11";"Terrain acquis par le Conservatoire du Littoral";"1";"FRA"
"24311";"7754";"FR5310011";"32";"Site classé selon la loi de 1930";"2";"FRA"
"24312";"7754";"FR5310011";"36";"Réserve naturelle nationale";"6";"FRA"
"24313";"7754";"FR5310011";"69";"Réserve Biogénétique du Conseil de l'Europe";"7";"INT"
"24314";"7755";"FR5310050";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"15";"FRA"
"24317";"7757";"FR5310055";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"94";"FRA"
"24321";"7759";"FR5310057";"11";"Terrain acquis par le Conservatoire du Littoral";"1";"FRA"
"24322";"7759";"FR5310057";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"1";"FRA"
"24323";"7759";"FR5310057";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"10";"FRA"
"24324";"7759";"FR5310057";"32";"Site classé selon la loi de 1930";"55";"FRA"
"24325";"7760";"FR5310070";"11";"Terrain acquis par le Conservatoire du Littoral";;"FRA"
"24326";"7760";"FR5310070";"31";"Site inscrit selon la loi de 1930";;"FRA"
"24327";"7760";"FR5310070";"32";"Site classé selon la loi de 1930";;"FRA"
"24328";"7760";"FR5310070";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"100";"FRA"
"24331";"7762";"FR5310072";"11";"Terrain acquis par le Conservatoire du Littoral";"1";"FRA"
"24332";"7762";"FR5310072";"36";"Réserve naturelle nationale";"1";"FRA"
"24333";"7762";"FR5310072";"80";"Parc naturel régional";"2";"FRA"
"24334";"7762";"FR5310072";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"25";"FRA"
"24335";"7762";"FR5310072";"32";"Site classé selon la loi de 1930";"40";"FRA"
"24336";"7762";"FR5310072";"90";"Autre protection";"98";"FRA"
"24337";"7763";"FR5310073";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"1";"FRA"
"24338";"7763";"FR5310073";"31";"Site inscrit selon la loi de 1930";"2";"FRA"
"24339";"7763";"FR5310073";"32";"Site classé selon la loi de 1930";"4";"FRA"
"24340";"7763";"FR5310073";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"7";"FRA"
"24341";"7764";"FR5310074";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"1";"FRA"
"24342";"7764";"FR5310074";"32";"Site classé selon la loi de 1930";"3";"FRA"
"24343";"7764";"FR5310074";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"10";"FRA"
"24344";"7765";"FR5310086";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"1";"FRA"
"24345";"7765";"FR5310086";"11";"Terrain acquis par le Conservatoire du Littoral";"5";"FRA"
"24346";"7765";"FR5310086";"36";"Réserve naturelle nationale";"7";"FRA"
"24347";"7765";"FR5310086";"51";"Réserve nationale de chasse et de faune sauvage";"50";"FRA"
"24348";"7765";"FR5310086";"90";"Autre protection";"80";"FRA"
"24349";"7765";"FR5310086";"72";"Zone humide protégée par la convention de Ramsar";"80";"INT"
"24350";"7766";"FR5310092";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";;"FRA"
"24351";"7766";"FR5310092";"31";"Site inscrit selon la loi de 1930";"5";"FRA"
"24352";"7766";"FR5310092";"90";"Autre protection";"75";"FRA"
"24353";"7766";"FR5310092";"72";"Zone humide protégée par la convention de Ramsar";"66";"INT"
"24359";"7769";"FR5310095";"32";"Site classé selon la loi de 1930";"2";"FRA"
"24360";"7769";"FR5310095";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"10";"FRA"
"24361";"7770";"FR5312003";"32";"Site classé selon la loi de 1930";"1";"FRA"
"24362";"7770";"FR5312003";"11";"Terrain acquis par le Conservatoire du Littoral";"2";"FRA"
"24363";"7770";"FR5312003";"31";"Site inscrit selon la loi de 1930";"4";"FRA"
"24364";"7770";"FR5312003";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"95";"FRA"
"24365";"7771";"FR5312004";"32";"Site classé selon la loi de 1930";"35";"FRA"
"24366";"7771";"FR5312004";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"95";"FRA"
"24367";"7771";"FR5312004";"80";"Parc naturel régional";"100";"FRA"
"24368";"7771";"FR5312004";"91";"Parc naturel marin";"100";"FRA"
"24369";"7772";"FR5312005";"32";"Site classé selon la loi de 1930";"2";"FRA"
"24370";"7772";"FR5312005";"31";"Site inscrit selon la loi de 1930";"6";"FRA"
"24371";"7772";"FR5312005";"11";"Terrain acquis par le Conservatoire du Littoral";"15";"FRA"
"24372";"7772";"FR5312005";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"30";"FRA"
"24373";"7773";"FR5312009";"32";"Site classé selon la loi de 1930";"2";"FRA"
"24374";"7774";"FR5312010";"11";"Terrain acquis par le Conservatoire du Littoral";"3";"FRA"
"24375";"7774";"FR5312010";"32";"Site classé selon la loi de 1930";"6";"FRA"
"24376";"7775";"FR5312011";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"1";"FRA"
"24377";"7775";"FR5312011";"11";"Terrain acquis par le Conservatoire du Littoral";"2";"FRA"
"24378";"7775";"FR5312011";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"10";"FRA"
"24379";"7775";"FR5312011";"32";"Site classé selon la loi de 1930";"15";"FRA"
"24389";"7782";"FR7401129";"22";"Forêt non domaniale bénéficiant du régime forestier";"5";"FRA"
"24390";"7782";"FR7401129";"32";"Site classé selon la loi de 1930";"90";"FRA"
"24391";"7783";"FR7401145";"22";"Forêt non domaniale bénéficiant du régime forestier";"10";"FRA"
"24392";"7783";"FR7401145";"11";"Terrain acquis par le Conservatoire du Littoral";"14";"FRA"
"24394";"7784";"FR7401147";"31";"Site inscrit selon la loi de 1930";"5";"FRA"
