"PK_NATURA";"SITECODE";"SITE_NAME";"TYPE";"DATE_";"UPDATE_";"DATE_PROP";"DATE_LAST_PROP";"DATE_FIRST_CON";"DATE_CON";"SAC_DATE_INIT";"SAC_DATE";"SPA_DATE_INIT";"SPA_DATE";"AREA";"MARINE_AREA_POURC";"LONGITUDE";"LATITUDE";"FR_ALT_MAX";"FR_ALT_MIN";"FR_ALT_MEAN";"CD_REG";"INSPIRE_ID";"EXIST_PLAN";"SPA_LEGAL_REF";"SAC_LEGAL_REF";"EXPLANATIONS";"DATE_INTEGRATION"
"7435";"FR7212010";"Barrage d'Artix et saligue du Gave de Pau";"A";31/12/2004 00:00:00;9/10/2017 00:00:00;;30/4/2006 00:00:00;;;;;24/3/2006 00:00:00;8/1/2019 00:00:00;3360,00;;-0,51;43,35;"115";"100";;"72";;"false";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000038021087";;"Données issues de la base ORZPS de la LPO ; en l’absence de Docob et d’animateur sur le site, les champs manquant (évaluation du site pour l’espèce) ont été codifiés par défaut en C.";18/9/2022 00:00:00
"7436";"FR7212011";"Col de Lizarrieta";"A";31/12/2004 00:00:00;9/10/2017 00:00:00;;30/4/2006 00:00:00;;;;;6/4/2006 00:00:00;8/1/2019 00:00:00;1366,00;;-1,59;43,26;"750";"100";;"72";;"true";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000038021087";;"Données issues de la base ORZPS de la LPO ; en accord avec l'animateur du site, les champs manquant (évaluation du site pour l’espèce) ont été codifiés par défaut en C.";15/5/2019 00:00:00
"7437";"FR7212012";"Vallée de la Nive des Aldudes, Col de Lindux";"A";31/12/2004 00:00:00;9/10/2017 00:00:00;;30/4/2006 00:00:00;;;;;6/4/2006 00:00:00;8/1/2019 00:00:00;14767,00;;-1,38;43,17;"1125";"50";;"72";;"null";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000038021087";;"Données issues de la base ORZPS de la LPO ; en l’absence de Docob et d’animateur sur le site, les champs manquant (évaluation du site pour l’espèce) ont été codifiés par défaut en C.



Saisie de ""l'ancienne"" superficie du site dans l’attente que le nouve";18/9/2022 00:00:00
"7438";"FR7212013";"Estuaire de la Bidassoa et baie de Fontarabie";"A";31/12/2004 00:00:00;9/10/2017 00:00:00;;30/4/2006 00:00:00;;;;;24/3/2006 00:00:00;29/3/2019 00:00:00;9457,00;"99";-1,70;43,41;"5";"0";;"72";;"false";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000038370678";;"Données issues de la base ORZPS de la LPO ; en l’absence de Docob et d’animateur sur le site, les champs manquant (évaluation du site pour l’espèce) ont été codifiés par défaut en C.";15/5/2019 00:00:00
"7439";"FR7212014";"Estuaire de la Gironde : marais du Blayais";"A";31/12/2004 00:00:00;23/10/2017 00:00:00;;30/3/2006 00:00:00;;;;;7/3/2006 00:00:00;8/1/2019 00:00:00;6859,00;;-0,63;45,23;"5";"0";;"72";;"true";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000038021087";;"Données issues de la base ORZPS de la LPO, complétées par l'animateur du site (Gauthier Watelle) selon le ""protocole"" décrit dans ""motif de transmission"".

En l'absence d'évaluation de l'état de conservation du site pour l'espèce, les champs correspondant";15/5/2019 00:00:00
"7440";"FR7212015";"Haute Cize : Pic d'Herrozate et forêt d'Orion";"A";31/12/2004 00:00:00;16/10/2017 00:00:00;;30/3/2006 00:00:00;;;;;7/3/2006 00:00:00;8/1/2019 00:00:00;6374,00;;-1,17;43,05;"1456";"230";"600";"72";;"true";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000038021087";;"Données issues de la base ORZPS de la LPO, complétées en s'appuyant sur le FSD transmis par l'animatrice.

En l'absence d'informations (pas d'évaluation du site pour une espèce dans la base ORZPS) les champs manquants sont codifiés par défaut en C.";18/9/2022 00:00:00
"7441";"FR7212016";"Panache de la Gironde";"A";29/2/2008 00:00:00;9/10/2017 00:00:00;;30/10/2008 00:00:00;;;;;31/10/2008 00:00:00;29/3/2019 00:00:00;95080,00;"100";-1,41;45,55;"0";"-52";;"72";;"false";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000038370678";;"Données issues de la base ORZPS de la LPO ; en l’absence de Docob et d’animateur sur le site, les champs manquant (évaluation du site pour l’espèce) ont été codifiés par défaut en C.

Saisie de ""l'ancienne"" superficie du site dans l’attente que le nouveau";15/5/2019 00:00:00
"7442";"FR7212018";"Bassin d'Arcachon et banc d'Arguin";"A";29/2/2008 00:00:00;18/12/2017 00:00:00;;30/1/2010 00:00:00;;;;;8/12/2009 00:00:00;29/3/2019 00:00:00;22639,00;"93";-1,21;44,65;"9";"-25";"-5";"72";;"null";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000038370678";;"Actualisation du FSD sur la base des données d'un groupe d’experts animé par la LPO sous la direction et financement du PNMBA + ajustements suite à échanges avec MNHN";18/9/2022 00:00:00
"7445";"FR7401122";"Ruisseaux de la région de Neuvic";"B";31/12/1995 00:00:00;15/3/2017 00:00:00;31/8/1998 00:00:00;30/9/2016 00:00:00;7/12/2004 00:00:00;12/12/2017 00:00:00;27/5/2009 00:00:00;7/1/2021 00:00:00;;;149,00;;2,22;45,31;"572";"500";;"74";;"true";;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000043092539";;15/5/2019 00:00:00
"7449";"FR7412001";"Gorges de la Dordogne";"A";30/11/2005 00:00:00;5/10/2017 00:00:00;;30/3/2006 00:00:00;;;;;3/3/2006 00:00:00;8/1/2019 00:00:00;46037,00;;2,13;45,22;"780";"100";;"74";;"true";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000038021087";;;18/9/2022 00:00:00
"7450";"FR7412002";"Étang des Landes";"A";31/12/2005 00:00:00;19/1/2015 00:00:00;;30/3/2006 00:00:00;;;;;3/3/2006 00:00:00;8/1/2019 00:00:00;740,00;;2,31;46,17;"393";"378";;"74";;"true";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000038021087";;;15/5/2019 00:00:00
"7451";"FR7412003";"Plateau de Millevaches";"A";31/1/2006 00:00:00;30/3/2017 00:00:00;;30/4/2006 00:00:00;;;;;25/4/2006 00:00:00;8/1/2019 00:00:00;65974,00;;1,98;45,71;"980";"650";;"74";;"true";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000038021087";;;18/9/2022 00:00:00
"7453";"FR8201742";"Marais - tourbières de l'Herretang";"B";31/12/1995 00:00:00;8/4/2019 00:00:00;31/12/1998 00:00:00;31/5/2011 00:00:00;7/12/2004 00:00:00;16/11/2012 00:00:00;22/12/2014 00:00:00;22/12/2014 00:00:00;;;205,00;;5,70;45,38;"419";"388";"392";"82";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030001501";;15/5/2019 00:00:00
"7454";"FR8201748";"Iles du Haut Rhône";"B";30/4/2002 00:00:00;1/7/2017 00:00:00;30/4/2002 00:00:00;30/4/2002 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/10/2008 00:00:00;17/10/2008 00:00:00;;;89,00;;5,61;45,63;"214";"207";"209";"82";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000019826114";"Site initialement situé dans l'Ain intégralement (1 seule commune consultée : Brégnier-Cordon).

Par décret daté du 20 novembre 2007, les limites territoriales de l'Ain et de l'Isère ont été modifiées (https://www.legifrance.gouv.fr/eli/decret/2007/11/22/";15/5/2019 00:00:00
"7455";"FR8201773";"Réseau de zones humides dans la Combe de Savoie et la moyenne vallée de l'Isère";"B";31/12/1995 00:00:00;29/8/2018 00:00:00;30/4/2002 00:00:00;15/5/2019 00:00:00;22/12/2003 00:00:00;21/1/2021 00:00:00;13/1/2017 00:00:00;12/7/2021 00:00:00;;;876,80;;6,14;45,53;"512";"253";"284";"82";;"true";;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000044193832";"Site renommé officiellement en 2018 (""basse"" --> ""moyenne vallée de l'Isère"")";15/5/2019 00:00:00
"7463";"FR9310019";"Camargue";"A";30/9/1986 00:00:00;14/12/2017 00:00:00;;30/10/2008 00:00:00;;;;;30/9/1986 00:00:00;3/9/2018 00:00:00;220574,00;"64";4,55;43,49;"5";"-110";"0";"93";;"true";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000037499017";;"MAJ 2013.06 : ajustement surface, suite a ajustement perimetre (harmonisation tangence PACA/LR, voir note DREAL explicative). Renseignement champ data quality pour chaque espèce. 

MAJ 2015.08 : conversion surface en Lamb93. Actualisation listes espèces s";15/5/2019 00:00:00
"7464";"FR9310020";"Iles d'Hyères";"A";30/9/1986 00:00:00;14/12/2017 00:00:00;;30/12/2009 00:00:00;;;;;30/9/1986 00:00:00;3/9/2018 00:00:00;47905,00;"94";6,44;43,02;"190";"-900";"-100";"93";;"true";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000037499017";;"MAJ 2009-10 : extension marine.

MAJ 2015-04 et 2015-09 : conversion surface en Lamb93. Actualisation espèces selon datas LPO 2014 et notice MNHN 2012.

MAJ 2017-08 : actu espèces selon bases régionales (silene + faune-paca).";15/12/2021 00:00:00
"7465";"FR9310035";"Le Mercantour";"A";29/2/1988 00:00:00;9/8/2017 00:00:00;;28/2/1988 00:00:00;;;;;29/2/1988 00:00:00;3/9/2018 00:00:00;67930,00;;6,69;44,18;"3080";"486";"2101";"93";;"true";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000037499017";;"MAJ 2003-01 : consultation réglementaire.

MAJ 2015-04 et 2015-09 : conversion surface en Lamb93. Actualisation espèces selon DOCOB 2007, datas LPO 2014 et notice MNHN 2012.

MAJ 2017-08 : actu espèces selon bases régionales (silene + faune-paca)";15/12/2021 00:00:00
"7466";"FR9310064";"Crau";"A";30/11/1990 00:00:00;14/12/2017 00:00:00;;30/3/2007 00:00:00;;;;;30/11/1990 00:00:00;3/9/2018 00:00:00;39248,00;;4,86;43,56;"110";"0";"40";"93";;"true";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000037499017";;"MAJ 2015.09 : conversion surf en Lamb93. Actualisation listes espèces selon inventaire complémentaire DOCOB 2013 et selon datas LPO PACA 2014.

MAJ 2017-08 : actu espèces selon bases régionales (silene + faune-paca).

MAJ 2017-12 : suppr Lanius minor comm";15/12/2021 00:00:00
"7467";"FR9310067";"Montagne Sainte Victoire";"A";30/6/1991 00:00:00;10/8/2017 00:00:00;;30/4/2006 00:00:00;;;;;30/6/1991 00:00:00;3/9/2018 00:00:00;15460,00;;3,35;43,56;"1100";"320";"600";"93";;"true";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000037499017";;"MAJ 2009-01 : actualisation listes espèces selon DOCOB (2007).

MAJ 2017-08 : actu espèces selon bases régionales (silene + faune-paca).



MAJ 2015-08 : conversion surface en Lamb93. Actualisation effectif pour quelques espèces selon datas LPO 2014.";15/12/2021 00:00:00
"7468";"FR9310075";"Massif du Petit Luberon";"A";30/6/1991 00:00:00;10/8/2017 00:00:00;;30/6/1991 00:00:00;;;;;30/6/1991 00:00:00;3/9/2018 00:00:00;17013,00;;5,26;43,80;"960";"125";"473";"93";;"true";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000037499017";;"MAJ 2015-04 : conversion surface en Lamb93. Actualisation espèces selon DOCOB 2011, notice MNHN 2012 et datas LPO 2014.

MAJ 2017-08 : actu espèces selon bases régionales (silene + faune-paca).";15/12/2021 00:00:00
"7469";"FR9312002";"Préalpes de Grasse";"A";30/11/1999 00:00:00;10/8/2017 00:00:00;;30/4/2006 00:00:00;;;;;23/9/2003 00:00:00;3/9/2018 00:00:00;23113,00;;6,99;43,75;"1565";"0";"932";"93";;"true";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000037499017";;"MAJ 2008-09 : actualisation listes espèces selon DOCOB (?).

MAJ 2015-08 : conversion surface en lamb93. Actualisation listes espèces selon inventaire complémentaire post-DOCOB (LPO 2014).

MAJ 2017-08 : actu espèces selon bases régionales (silene + faune";15/5/2019 00:00:00
"7470";"FR9312007";"Iles Marseillaises - Cassidaigne";"A";30/6/2002 00:00:00;9/8/2017 00:00:00;;30/10/2008 00:00:00;;;;;28/10/2002 00:00:00;3/9/2018 00:00:00;39158,00;"99";5,36;43,19;"176";"-1260";"-500";"93";;"true";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000037499017";;"MAJ 2009-04 : extension de la ZPS en mer. Intégration données biologiques du DOCOB (2005).

MAJ 2015-08 : conversion surface en lambert 93. Actualisation listes espèces selon DOCOB (2005) datas LPO 2014.

MAJ 2017-08 : actu espèces selon bases régionales ";15/12/2021 00:00:00
"7471";"FR9312022";"Verdon";"A";31/10/2005 00:00:00;15/12/2017 00:00:00;;30/3/2006 00:00:00;;;;;3/3/2006 00:00:00;3/9/2018 00:00:00;16034,00;;6,37;43,75;"1741";"489";"962";"93";;"true";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000037499017";;"MAJ 2015-08 : conversion surf en lamb93. Actualisation listes espèces selon DOCOB (2007) et selon datas LPO 2014.

MAJ 2017-08 : actu espèces selon bases régionales (silene + faune-paca).

MAJ 2017-12 : actu infos vautours.";15/5/2019 00:00:00
"7472";"FR9312026";"Sainte-Baume occidentale";"A";1/7/2016 00:00:00;18/12/2017 00:00:00;;15/5/2019 00:00:00;;;;;9/12/2016 00:00:00;3/9/2018 00:00:00;5872,00;;5,67;43,31;"1036";"210";"700";"93";;"null";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000037499017";;"2016.07 : projet ZPS créé à l'occasion de l'extension du site directive Habitats existant (consultation réglementaire en mai-juin 2016). Enjeu national pour la conservation de 2 couples d'Aigle de Bonelli.

MAJ 2017-08 : actu espèces selon bases régionale";15/12/2021 00:00:00
"7473";"FR9400613";"Cavités à chauves-souris de Castifao, muraccIole, Olmeta di Tuda et Coggia-Temuli";"B";31/10/1995 00:00:00;31/5/1998 00:00:00;31/12/1998 00:00:00;31/12/1998 00:00:00;19/7/2006 00:00:00;19/7/2006 00:00:00;17/3/2008 00:00:00;17/3/2008 00:00:00;;;21,00;;9,12;42,51;"560";"0";;"94";;"null";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000018564370";;15/5/2019 00:00:00
"7474";"FR9410021";"Iles Lavezzi, Bouches de Bonifacio";"A";30/9/1986 00:00:00;30/6/2008 00:00:00;;30/10/2008 00:00:00;;;;;30/9/1986 00:00:00;3/9/2018 00:00:00;98941,00;"99";9,12;41,35;"50";"-203";"-69";"94";;"null";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000037499030";;;15/5/2019 00:00:00
"7475";"FR9410022";"Iles Cerbicale";"A";30/9/1986 00:00:00;31/12/2002 00:00:00;;30/9/1986 00:00:00;;;;;30/9/1986 00:00:00;3/9/2018 00:00:00;4996,00;"99";9,36;41,53;"36";"0";"1";"94";;"null";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000037499030";;;15/5/2019 00:00:00
"7476";"FR9410023";"Golfe de Porto et presqu'île de Scandola";"A";30/9/1986 00:00:00;31/1/2006 00:00:00;;30/9/1986 00:00:00;;;;;30/9/1986 00:00:00;3/9/2018 00:00:00;25576,00;"67";8,58;42,31;"630";"0";"100";"94";;"null";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000037499030";;;15/5/2019 00:00:00
"7477";"FR9410096";"Iles Sanguinaires, golfe d'Ajaccio";"A";31/12/1993 00:00:00;31/12/2002 00:00:00;;30/10/2008 00:00:00;;;;;31/12/1993 00:00:00;3/9/2018 00:00:00;47412,00;"98";8,61;41,85;"40";"-1430";"-420";"94";;"null";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000037499030";;;15/5/2019 00:00:00
"7478";"FR9410097";"Iles Finocchiarola et Côte Nord";"A";31/12/1993 00:00:00;31/1/2006 00:00:00;;30/12/1993 00:00:00;;;;;17/3/2005 00:00:00;3/9/2018 00:00:00;933,00;"2";9,40;43,00;"350";"0";;"94";;"true";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000037499030";;;15/5/2019 00:00:00
"7480";"FR9112038";"Oiseaux marins sud golfe du Lion";"A";14/3/2017 00:00:00;;;15/5/2019 00:00:00;;;;;8/2/2019 00:00:00;8/2/2019 00:00:00;308559,00;"100";4,34;41,96;;;;"91";;"false";"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000038155334&dateTexte=&categorieLien=id";;;15/5/2019 00:00:00
"7529";"FR2300124";"Boucles de la Seine Amont, Coteaux de Saint-Adrien";"B";31/12/1995 00:00:00;16/7/2019 00:00:00;31/8/1998 00:00:00;30/7/2003 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;24/12/2009 00:00:00;24/12/2009 00:00:00;;;423,00;;1,14;49,38;"118";"4";;"23";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000021719793";;13/12/2019 00:00:00
"7530";"FR2300125";"Boucles de la Seine Amont, Coteaux d'Orival";"B";31/12/1995 00:00:00;12/9/2017 00:00:00;31/7/2003 00:00:00;31/7/2003 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;26/12/2008 00:00:00;26/12/2008 00:00:00;;;99,29;;1,00;49,32;"125";"5";;"23";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000020124384";;13/12/2019 00:00:00
"7534";"FR2300132";"Bassin de l'Arques";"B";31/12/1995 00:00:00;8/9/2017 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;18/4/2016 00:00:00;18/4/2016 00:00:00;;;338,00;;1,17;49,77;"208";"3";;"23";;"true";;"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000032455982&dateTexte";;13/12/2019 00:00:00
"7535";"FR2300133";"Pays de Bray – Cuestas Nord et Sud";"B";31/12/1995 00:00:00;16/7/2019 00:00:00;31/8/1998 00:00:00;31/5/2016 00:00:00;7/12/2004 00:00:00;12/12/2017 00:00:00;17/5/2016 00:00:00;28/11/2019 00:00:00;;;1195,00;;1,41;49,50;"226";"44";;"23";;"true";;"https://www.legifrance.gouv.fr/eli/arrete/2019/11/28/TREL1916728A/jo/texte";;13/12/2019 00:00:00
"7536";"FR2300136";"La forêt d'Eu et les pelouses adjacentes";"B";31/12/1995 00:00:00;16/7/2019 00:00:00;31/7/2003 00:00:00;31/7/2003 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;14/6/2011 00:00:00;14/6/2011 00:00:00;;;778,00;;1,56;49,94;"226";"66";;"23";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000024244122&dateTexte=&categorieLien=id";;13/12/2019 00:00:00
"7539";"FR2300147";"Val Eglantier";"B";31/12/1995 00:00:00;5/9/2018 00:00:00;31/7/2003 00:00:00;31/7/2003 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;26/12/2008 00:00:00;26/12/2008 00:00:00;;;9,94;"0";0,46;49,49;"10";"5";;"23";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000020124408";;13/12/2019 00:00:00
"7542";"FR2300152";"Vallée de l'Epte";"B";31/12/1995 00:00:00;15/9/2017 00:00:00;31/3/1999 00:00:00;30/3/2007 00:00:00;7/12/2004 00:00:00;12/12/2008 00:00:00;26/6/2014 00:00:00;26/6/2014 00:00:00;;;946,26;;1,51;49,08;"150";"13";;"23";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000029213476&dateTexte=&categorieLien=id";;13/12/2019 00:00:00
"7543";"FR2302001";"réseau de cavités du nord-ouest de la Seine-Maritime";"B";31/5/2002 00:00:00;21/11/2019 00:00:00;31/7/2003 00:00:00;31/7/2003 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;29/8/2012 00:00:00;29/8/2012 00:00:00;;;26,65;;0,30;49,68;"100";"30";"65";"23";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000026362926&dateTexte=&categorieLien=id ";;13/12/2019 00:00:00
"7544";"FR2302002";"Forêt d'Eawy";"B";31/5/2004 00:00:00;16/7/2019 00:00:00;28/2/2005 00:00:00;28/2/2005 00:00:00;12/11/2007 00:00:00;12/11/2007 00:00:00;26/12/2008 00:00:00;26/12/2008 00:00:00;;;691,00;;1,27;49,70;"212";"110";;"23";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000020124414";;13/12/2019 00:00:00
"7545";"FR2302005";"L'Abbaye de Jumièges";"B";31/12/2005 00:00:00;16/7/2019 00:00:00;28/2/2006 00:00:00;28/2/2006 00:00:00;12/11/2007 00:00:00;12/11/2007 00:00:00;23/6/2014 00:00:00;23/6/2014 00:00:00;;;0,07;;0,82;49,43;;"17";"19";"23";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000029213458&dateTexte=&categorieLien=id";;13/12/2019 00:00:00
"7546";"FR2302006";"Iles et berges de la Seine en Seine-Maritime";"B";31/1/2006 00:00:00;8/9/2017 00:00:00;31/3/2006 00:00:00;31/3/2006 00:00:00;12/11/2007 00:00:00;12/11/2007 00:00:00;23/7/2014 00:00:00;23/7/2014 00:00:00;;;236,00;;1,12;49,35;"5";"2";;"23";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000029293821&dateTexte=&categorieLien=id";;13/12/2019 00:00:00
"7547";"FR2302007";"Iles et berges de la Seine dans l'Eure";"B";31/1/2006 00:00:00;16/7/2019 00:00:00;31/3/2006 00:00:00;31/3/2006 00:00:00;12/11/2007 00:00:00;12/11/2007 00:00:00;23/6/2014 00:00:00;23/6/2014 00:00:00;;;327,00;;1,25;49,30;"34";"3";;"23";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000029213464&dateTexte=&categorieLien=id";;13/12/2019 00:00:00
"7549";"FR2302009";"Le Haut Bassin de la Calonne";"B";31/1/2007 00:00:00;16/7/2019 00:00:00;28/2/2007 00:00:00;30/4/2013 00:00:00;12/12/2008 00:00:00;3/12/2014 00:00:00;18/4/2016 00:00:00;18/4/2016 00:00:00;;;779,54;;0,40;49,21;"162";"63";;"23";;"true";;"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000032455976&dateTexte=";;13/12/2019 00:00:00
"7550";"FR2302011";"les cavités de Tillières-sur-Avre";"B";31/1/2007 00:00:00;16/7/2019 00:00:00;31/3/2007 00:00:00;31/3/2007 00:00:00;12/12/2008 00:00:00;12/12/2008 00:00:00;29/8/2012 00:00:00;29/8/2012 00:00:00;;;16,12;;1,04;48,75;"159";"133";;"23";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000026362916&dateTexte=&categorieLien=id ";;13/12/2019 00:00:00
"7551";"FR2302012";"Les étangs et mares des forêts de Breteuil et Conches";"B";31/1/2007 00:00:00;16/7/2019 00:00:00;31/3/2007 00:00:00;31/5/2015 00:00:00;12/12/2008 00:00:00;9/12/2016 00:00:00;4/1/2017 00:00:00;4/1/2017 00:00:00;;;121,00;;0,82;48,81;"191";"166";;"23";;"true";;"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000033860693&dateTexte=";;13/12/2019 00:00:00
"7554";"FR2500083";"Massif dunaire de Héauville à Vauville";"B";30/11/1995 00:00:00;16/7/2019 00:00:00;31/3/2002 00:00:00;30/3/2003 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;18/3/2015 00:00:00;18/3/2015 00:00:00;;;752,00;"7";-1,83;49,59;"112";"0";"56";"25";;"true";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030439303";;13/12/2019 00:00:00
"7555";"FR2500084";"Récifs et landes de la Hague";"B";30/11/1995 00:00:00;22/7/2019 00:00:00;31/12/1997 00:00:00;30/10/2008 00:00:00;7/12/2004 00:00:00;22/12/2009 00:00:00;18/3/2015 00:00:00;18/3/2015 00:00:00;;;9178,00;"83";-1,96;49,72;"180";"-82";"63";"25";;"true";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030439309";;13/12/2019 00:00:00
"7556";"FR2500085";"Récifs et marais arrière-littoraux du Cap Lévi à la Pointe de Saire";"B";30/11/1995 00:00:00;22/7/2019 00:00:00;31/12/1997 00:00:00;30/4/2009 00:00:00;7/12/2004 00:00:00;10/1/2011 00:00:00;1/10/2014 00:00:00;1/10/2014 00:00:00;;;15385,00;"96";-1,30;49,71;"136";"-49";"92";"25";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000029616627";;13/12/2019 00:00:00
"7557";"FR2500086";"Tatihou - Saint-Vaast-la-Hougue";"B";30/11/1995 00:00:00;19/7/2019 00:00:00;31/12/1997 00:00:00;13/12/2019 00:00:00;7/12/2004 00:00:00;21/1/2021 00:00:00;18/3/2015 00:00:00;18/3/2015 00:00:00;;;1148,00;"97";-1,24;49,59;"12";"-2";"5";"25";;"true";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030426559";;13/12/2019 00:00:00
