"PK_HABIT1";"FPK_NATURA";"SITECODE";"CD_UE";"LB_HABDH_FR";"COVER";"REPRESENT";"REL_SURF";"CONSERVE";"GLOBAL";"CAVES";"QUALITY";"AREA";"PF";"CONSERVE_TENDANCE";"CONSERVE_CRITERE_AUTRE";"CONSERVE_CRITERE_STRUCT_FONCT";"CONSERVE_CRITERE_SURFACE";"CONSERVE_METHODE";"INVENTAIRE_ANNEE_MIN";"INVENTAIRE_ANNEE";"INVENTAIRE_AUTEUR";"CD_HAB";"CONSERVE_METHODE_COMMENTAIRE"
"51362";"6958";"FR9101369";"8230";"Roches siliceuses avec végétation pionnière du Sedo-Scleranthion ou du Sedo albi-Veronicion dillenii";"1,16";"B";"C";"B";"B";;"G";"100";"false";;"false";"false";"false";;"";"";;"2788";
"51363";"6959";"FR9101374";"8210";"Pentes rocheuses calcaires avec végétation chasmophytique";"0,54";"C";"C";"A";"C";;"G";"3,1";"false";;"false";"false";"false";;"";"";;"2876";
"51364";"6959";"FR9101374";"8310";"Grottes non exploitées par le tourisme";"0,01";"B";"C";"A";"B";;"G";"0,05";"false";;"false";"false";"false";;"";"";;"2789";
"51365";"6959";"FR9101374";"6110";"Pelouses rupicoles calcaires ou basiphiles de l'Alysso-Sedion albi";"0,11";"B";"C";"A";"B";;"G";"0,66";"true";;"false";"false";"false";;"";"";;"2857";
"51366";"6959";"FR9101374";"6210";"Pelouses sèches semi-naturelles et faciès d'embuissonnement sur calcaires (Festuco-Brometalia) (* sites d'orchidées remarquables)";"1,99";"C";"C";"B";"C";;"G";"11,5";"false";;"false";"false";"false";;"";"";;"2842";
"51367";"6959";"FR9101374";"6510";"Prairies maigres de fauche de basse altitude (Alopecurus pratensis, Sanguisorba officinalis)";"4,67";"B";"C";"B";"B";;"G";"27";"false";;"false";"false";"false";;"";"";;"2839";
"51368";"6959";"FR9101374";"7220";"Sources pétrifiantes avec formation de tuf (Cratoneurion)";"0,05";"D";;;;;"G";"0,3";"true";;"false";"false";"false";;"";"";;"2778";
"51369";"6959";"FR9101374";"8130";"Eboulis ouest-méditerranéens et thermophiles";"0,17";"C";"C";"B";"C";;"G";"1";"false";;"false";"false";"false";;"";"";;"2783";
"51370";"6959";"FR9101374";"9150";"Hêtraies calcicoles médio-européennes du Cephalanthero-Fagion";"1,18";"C";"C";"A";"C";;"G";"6,8";"false";;"false";"false";"false";;"";"";;"2815";
"51371";"6959";"FR9101374";"5110";"Formations stables xérothermophiles à Buxus sempervirens des pentes rocheuses (Berberidion p.p.)";"2,98";"B";"C";"A";"B";;"G";"17,2";"false";;"false";"false";"false";;"";"";;"2804";
"51372";"6959";"FR9101374";"5130";"Formations à Juniperus communis sur landes ou pelouses calcaires";"0,19";"D";;;;;"G";"1,1";"false";;"false";"false";"false";;"";"";;"2807";
"51373";"6960";"FR9101381";"6210";"Pelouses sèches semi-naturelles et faciès d'embuissonnement sur calcaires (Festuco-Brometalia) (* sites d'orchidées remarquables)";"24,1";"C";"C";"B";"C";;"G";"1482,63";"false";;"false";"false";"false";;"";"";;"2842";
"51374";"6960";"FR9101381";"8210";"Pentes rocheuses calcaires avec végétation chasmophytique";"0,01";"C";"C";"B";"C";;"P";"0,62";"false";;"false";"false";"false";;"";"";;"2876";
"51377";"6960";"FR9101381";"8310";"Grottes non exploitées par le tourisme";"0,01";"C";"C";"C";"C";;"M";"0,62";"false";;"false";"false";"false";;"";"";;"2789";
"51378";"6960";"FR9101381";"6510";"Prairies maigres de fauche de basse altitude (Alopecurus pratensis, Sanguisorba officinalis)";"0,53";"B";"C";"B";"B";;"P";"32,82";"false";;"false";"false";"false";;"";"";;"2839";
"51379";"6960";"FR9101381";"3130";"Eaux stagnantes, oligotrophes à mésotrophes avec végétation des Littorelletea uniflorae et/ou des Isoeto-Nanojuncetea";"0,01";"C";"C";"C";"C";;"M";"0,62";"false";;"false";"false";"false";;"";"";;"2756";
"51380";"6960";"FR9101381";"5210";"Matorrals arborescents à Juniperus spp.";"0,26";"C";"C";"B";"C";;"M";"16,1";"false";;"false";"false";"false";;"";"";;"2849";
"51381";"6960";"FR9101381";"6110";"Pelouses rupicoles calcaires ou basiphiles de l'Alysso-Sedion albi";"0,03";"C";"C";"B";"C";;"M";"1,85";"true";;"false";"false";"false";;"";"";;"2857";
"51382";"6960";"FR9101381";"7230";"Tourbières basses alcalines";"0,01";"C";"C";"C";"C";;"M";"0,62";"false";;"false";"false";"false";;"";"";;"2874";
"51384";"6961";"FR9101385";"3170";"Mares temporaires méditerranéennes";"0";"B";"C";"A";"B";;"G";"0,17";"true";;"false";"false";"false";;"";"";;"2760";
"51385";"6961";"FR9101385";"5210";"Matorrals arborescents à Juniperus spp.";"0,43";"B";"C";"A";"C";;"G";"127,74";"false";;"false";"false";"false";;"";"";;"2849";
"51386";"6961";"FR9101385";"6220";"Parcours substeppiques de graminées et annuelles des Thero-Brachypodietea";"0,14";"A";"C";"A";"A";;"G";"42,7";"true";;"false";"false";"false";;"";"";;"2802";
"51387";"6961";"FR9101385";"6110";"Pelouses rupicoles calcaires ou basiphiles de l'Alysso-Sedion albi";"0";"B";"C";"A";"C";;"G";"1,36";"true";;"false";"false";"false";;"";"";;"2857";
"51388";"6961";"FR9101385";"6510";"Prairies maigres de fauche de basse altitude (Alopecurus pratensis, Sanguisorba officinalis)";"0,26";"B";"C";"A";"C";;"G";"76,81";"false";;"false";"false";"false";;"";"";;"2839";
"51389";"6961";"FR9101385";"91E0";"Forêts alluviales à Alnus glutinosa et Fraxinus excelsior (Alno-Padion, Alnion incanae, Salicion albae)";"0,01";"B";"C";"B";"B";;"G";"4,21";"true";;"false";"false";"false";;"";"";;"2794";
"51390";"6961";"FR9101385";"8310";"Grottes non exploitées par le tourisme";"0,5";"B";"C";"B";"B";;"P";"147,78";"false";;"false";"false";"false";;"";"";;"2789";
"51391";"6961";"FR9101385";"3130";"Eaux stagnantes, oligotrophes à mésotrophes avec végétation des Littorelletea uniflorae et/ou des Isoeto-Nanojuncetea";"0,1";"C";"C";"A";"C";;"M";"30";"false";;"false";"false";"false";;"";"";;"2756";
"51392";"6961";"FR9101385";"8210";"Pentes rocheuses calcaires avec végétation chasmophytique";"0,1";"B";"C";"A";"C";;"G";"30";"false";;"false";"false";"false";;"";"";;"2876";
"51393";"6961";"FR9101385";"9150";"Hêtraies calcicoles médio-européennes du Cephalanthero-Fagion";"1,43";"B";"C";"A";"B";;"G";"423,42";"false";;"false";"false";"false";;"";"";;"2815";
"51394";"6961";"FR9101385";"6420";"Prairies humides méditerranéennes à grandes herbes du Molinio-Holoschoenion";"0,1";"C";"C";"A";"C";;"G";"30";"false";;"false";"false";"false";;"";"";;"2834";
"51395";"6961";"FR9101385";"7220";"Sources pétrifiantes avec formation de tuf (Cratoneurion)";"0,1";"C";"C";"B";"C";;"G";"30";"true";;"false";"false";"false";;"";"";;"2778";
"51396";"6961";"FR9101385";"6410";"Prairies à Molinia sur sols calcaires, tourbeux ou argilo-limoneux (Molinion caeruleae)";"0,1";"C";"C";"B";"C";;"M";"30";"false";;"false";"false";"false";;"";"";;"2833";
"51397";"6961";"FR9101385";"6210";"Pelouses sèches semi-naturelles et faciès d'embuissonnement sur calcaires (Festuco-Brometalia) (* sites d'orchidées remarquables)";"13,84";"B";"C";"A";"B";;"G";"4089,4";"false";;"false";"false";"false";;"";"";;"2842";
"51398";"6961";"FR9101385";"9180";"Forêts de pentes, éboulis ou ravins du Tilio-Acerion";"0,01";"B";"C";"B";"B";;"G";"1,64";"true";;"false";"false";"false";;"";"";;"2819";
"51399";"6962";"FR9101387";"6210";"Pelouses sèches semi-naturelles et faciès d'embuissonnement sur calcaires (Festuco-Brometalia) (* sites d'orchidées remarquables)";"3,05";"B";"B";"B";"B";;"G";"161,7";"false";;"false";"false";"false";;"";"";;"2842";
"51400";"6962";"FR9101387";"6220";"Parcours substeppiques de graminées et annuelles des Thero-Brachypodietea";"0,07";"B";"B";"C";"B";;"G";"3,9";"true";;"false";"false";"false";;"";"";;"2802";
"51401";"6962";"FR9101387";"8210";"Pentes rocheuses calcaires avec végétation chasmophytique";"1,32";"A";"A";"A";"A";;"G";"69,7";"false";;"false";"false";"false";;"";"";;"2876";
"51402";"6962";"FR9101387";"91E0";"Forêts alluviales à Alnus glutinosa et Fraxinus excelsior (Alno-Padion, Alnion incanae, Salicion albae)";"0,6";"C";"C";"A";"C";;"G";"32";"true";;"false";"false";"false";;"";"";;"2794";
"51403";"6962";"FR9101387";"3140";"Eaux oligomésotrophes calcaires avec végétation benthique à Chara spp.";"0";"C";"C";"A";"C";;"G";"0,25";"false";;"false";"false";"false";;"";"";;"2757";
"51404";"6962";"FR9101387";"6510";"Prairies maigres de fauche de basse altitude (Alopecurus pratensis, Sanguisorba officinalis)";"0,88";"B";"B";"C";"B";;"G";"46,7";"false";;"false";"false";"false";;"";"";;"2839";
"51405";"6962";"FR9101387";"9150";"Hêtraies calcicoles médio-européennes du Cephalanthero-Fagion";"1,91";"B";"C";"A";"B";;"G";"101";"false";;"false";"false";"false";;"";"";;"2815";
"51406";"6962";"FR9101387";"7220";"Sources pétrifiantes avec formation de tuf (Cratoneurion)";"0";"A";"B";"A";"A";;"G";"0,09";"true";;"false";"false";"false";;"";"";;"2778";
"51407";"6962";"FR9101387";"4090";"Landes oroméditerranéennes endémiques à genêts épineux";"0,01";"B";"C";"C";"C";;"G";"0,4";"false";;"false";"false";"false";;"";"";;"2699";
"51408";"6962";"FR9101387";"6110";"Pelouses rupicoles calcaires ou basiphiles de l'Alysso-Sedion albi";"0,01";"B";"B";"A";"B";;"G";"0,5";"true";;"false";"false";"false";;"";"";;"2857";
"51409";"6962";"FR9101387";"8130";"Eboulis ouest-méditerranéens et thermophiles";"0,25";"A";"C";"A";"A";;"G";"13,2";"false";;"false";"false";"false";;"";"";;"2783";
"51411";"6962";"FR9101387";"9340";"Forêts à Quercus ilex et Quercus rotundifolia";"8,53";"A";"A";"B";"A";;"G";"452";"false";;"false";"false";"false";;"";"";;"2729";
"51412";"6962";"FR9101387";"6420";"Prairies humides méditerranéennes à grandes herbes du Molinio-Holoschoenion";"0,11";"A";"C";"B";"B";;"G";"5,71";"false";;"false";"false";"false";;"";"";;"2834";
"51413";"6962";"FR9101387";"8220";"Pentes rocheuses siliceuses avec végétation chasmophytique";"0,15";"C";"C";"A";"C";;"G";"7,7";"false";;"false";"false";"false";;"";"";;"2787";
"51414";"6962";"FR9101387";"92A0";"Forêts-galeries à Salix alba et Populus alba";"2,91";"B";"B";"B";"B";;"G";"154";"false";;"false";"false";"false";;"";"";;"2736";
"51415";"6962";"FR9101387";"8310";"Grottes non exploitées par le tourisme";;"A";"A";"A";"A";"220";"G";"0";"false";;"false";"false";"false";;"";"";;"2789";
"51416";"6962";"FR9101387";"9180";"Forêts de pentes, éboulis ou ravins du Tilio-Acerion";"0,4";"C";"C";"A";"C";;"G";"21,2";"true";;"false";"false";"false";;"";"";;"2819";
"51417";"6963";"FR9101389";"5210";"Matorrals arborescents à Juniperus spp.";"11,29";"B";"B";"B";"B";;"G";"500";"false";;"false";"false";"false";;"";"";;"2849";
"51418";"6963";"FR9101389";"6420";"Prairies humides méditerranéennes à grandes herbes du Molinio-Holoschoenion";"0,41";"C";"C";"C";"B";;"G";"18";"false";;"false";"false";"false";;"";"";;"2834";
"51419";"6963";"FR9101389";"6510";"Prairies maigres de fauche de basse altitude (Alopecurus pratensis, Sanguisorba officinalis)";"0,47";"B";"C";"C";"B";;"G";"21";"false";;"false";"false";"false";;"";"";;"2839";
"51420";"6963";"FR9101389";"8130";"Eboulis ouest-méditerranéens et thermophiles";"1,92";"B";"C";"B";"C";;"G";"85";"false";;"false";"false";"false";;"";"";;"2783";
"51421";"6963";"FR9101389";"8210";"Pentes rocheuses calcaires avec végétation chasmophytique";"0,68";"B";"C";"B";"A";;"G";"30";"false";;"false";"false";"false";;"";"";;"2876";
"51422";"6963";"FR9101389";"6220";"Parcours substeppiques de graminées et annuelles des Thero-Brachypodietea";"10,61";"B";"C";"B";"A";;"P";"470,02";"true";;"false";"false";"false";;"";"";;"2802";
"51423";"6963";"FR9101389";"8310";"Grottes non exploitées par le tourisme";"0";"C";"C";"C";"B";"1";"G";"0";"false";;"false";"false";"false";;"";"";;"2789";
"51424";"6963";"FR9101389";"92A0";"Forêts-galeries à Salix alba et Populus alba";"1,44";"C";"C";"B";"B";;"G";"64";"false";;"false";"false";"false";;"";"";;"2736";
"51425";"6963";"FR9101389";"3170";"Mares temporaires méditerranéennes";"0";"C";"C";"C";"A";;"G";"0,05";"true";;"false";"false";"false";;"";"";;"2760";
"51426";"6963";"FR9101389";"3260";"Rivières des étages planitiaire à montagnard avec végétation du Ranunculion fluitantis et du Callitricho-Batrachion";"0,46";"C";"C";"B";"C";;"G";"20,5";"false";;"false";"false";"false";;"";"";;"2767";
"51427";"6963";"FR9101389";"3280";"Rivières permanentes méditerranéennes du Paspalo-Agrostidion avec rideaux boisés riverains à Salix et Populus alba";"0";"C";"C";"B";"C";;"G";"0,9";"false";;"false";"false";"false";;"";"";;"2691";
"51428";"6963";"FR9101389";"9340";"Forêts à Quercus ilex et Quercus rotundifolia";"38,6";"C";"C";"B";"C";;"P";"1709,98";"false";;"false";"false";"false";;"";"";;"2729";
"51429";"6963";"FR9101389";"3140";"Eaux oligomésotrophes calcaires avec végétation benthique à Chara spp.";"0,02";"C";"C";"C";"B";;"G";"0,9";"false";;"false";"false";"false";;"";"";;"2757";
"51431";"6963";"FR9101389";"6110";"Pelouses rupicoles calcaires ou basiphiles de l'Alysso-Sedion albi";"0,01";"C";"C";"B";"C";;"G";"0,5";"true";;"false";"false";"false";;"";"";;"2857";
"51432";"6963";"FR9101389";"7220";"Sources pétrifiantes avec formation de tuf (Cratoneurion)";"0";"B";"C";"B";"A";;"G";"0,05";"true";;"false";"false";"false";;"";"";;"2778";
"51433";"6963";"FR9101389";"3290";"Rivières intermittentes méditerranéennes du Paspalo-Agrostidion";"0,19";"B";"C";"B";"C";;"G";"8,6";"false";;"false";"false";"false";;"";"";;"2692";
"51434";"6963";"FR9101389";"6210";"Pelouses sèches semi-naturelles et faciès d'embuissonnement sur calcaires (Festuco-Brometalia) (* sites d'orchidées remarquables)";"1,22";"C";"C";"B";"A";;"G";"54";"false";;"false";"false";"false";;"";"";;"2842";
"51444";"6965";"FR9101399";"8130";"Eboulis ouest-méditerranéens et thermophiles";"0,01";"D";;;;;"M";"0,3";"false";;"false";"false";"false";;"";"";;"2783";
"51445";"6965";"FR9101399";"8210";"Pentes rocheuses calcaires avec végétation chasmophytique";"2,23";"C";"C";"B";"C";;"M";"79";"false";;"false";"false";"false";;"";"";;"2876";
"51446";"6965";"FR9101399";"9340";"Forêts à Quercus ilex et Quercus rotundifolia";"55,55";"B";"C";"B";"B";;"M";"1972";"false";;"false";"false";"false";;"";"";;"2729";
"51447";"6965";"FR9101399";"5110";"Formations stables xérothermophiles à Buxus sempervirens des pentes rocheuses (Berberidion p.p.)";"0,08";"C";"C";"B";"C";;"G";"3";"false";;"false";"false";"false";;"";"";;"2804";
"51448";"6965";"FR9101399";"92A0";"Forêts-galeries à Salix alba et Populus alba";"14,65";"C";"C";"C";"C";;"M";"520";"false";;"false";"false";"false";;"";"";;"2736";
"51449";"6965";"FR9101399";"3250";"Rivières permanentes méditerranéennes à Glaucium flavum";"3,01";"B";"C";"B";"B";;"M";"107";"false";;"false";"false";"false";;"";"";;"2769";
"51450";"6965";"FR9101399";"3140";"Eaux oligomésotrophes calcaires avec végétation benthique à Chara spp.";"0";"B";"C";"A";"A";;"M";"0,1";"false";;"false";"false";"false";;"";"";;"2757";
"51451";"6965";"FR9101399";"3170";"Mares temporaires méditerranéennes";"0,01";"B";"C";"A";"A";;"G";"0,5";"true";;"false";"false";"false";;"";"";;"2760";
"51452";"6965";"FR9101399";"3280";"Rivières permanentes méditerranéennes du Paspalo-Agrostidion avec rideaux boisés riverains à Salix et Populus alba";"0";"D";;;;;"M";"0,1";"false";;"false";"false";"false";;"";"";;"2691";
"51453";"6965";"FR9101399";"5210";"Matorrals arborescents à Juniperus spp.";"1,44";"C";"C";"C";"C";;"G";"51";"false";;"false";"false";"false";;"";"";;"2849";
"51454";"6965";"FR9101399";"6220";"Parcours substeppiques de graminées et annuelles des Thero-Brachypodietea";"0,7";"C";"C";"C";"C";;"M";"25";"true";;"false";"false";"false";;"";"";;"2802";
"51455";"6965";"FR9101399";"8310";"Grottes non exploitées par le tourisme";"0";"C";"C";"A";"B";"100";"P";"0";"false";;"false";"false";"false";;"";"";;"2789";
"51456";"6965";"FR9101399";"91E0";"Forêts alluviales à Alnus glutinosa et Fraxinus excelsior (Alno-Padion, Alnion incanae, Salicion albae)";"2,39";"C";"C";"C";"C";;"M";"85";"true";;"false";"false";"false";;"";"";;"2794";
"51457";"6966";"FR9101402";"3170";"Mares temporaires méditerranéennes";"0,7";"A";"C";"B";"B";;"P";"2,21";"true";;"false";"false";"false";;"";"";;"2760";
"51458";"6966";"FR9101402";"92A0";"Forêts-galeries à Salix alba et Populus alba";"3,44";"C";"C";"C";"C";;"M";"10,81";"false";;"false";"false";"false";;"";"";;"2736";
"51459";"6966";"FR9101402";"3150";"Lacs eutrophes naturels avec végétation du Magnopotamion ou de l'Hydrocharition";"0,03";"C";"C";"C";"C";;"G";"0,1";"false";;"false";"false";"false";;"";"";;"2758";
"51460";"6966";"FR9101402";"9340";"Forêts à Quercus ilex et Quercus rotundifolia";"25,92";"B";"C";"A";"B";;"M";"81,39";"false";;"false";"false";"false";;"";"";;"2729";
"51461";"6966";"FR9101402";"3140";"Eaux oligomésotrophes calcaires avec végétation benthique à Chara spp.";"0,03";"C";"C";"C";"C";;"G";"0,1";"false";;"false";"false";"false";;"";"";;"2757";
"51462";"6967";"FR9101403";"6220";"Parcours substeppiques de graminées et annuelles des Thero-Brachypodietea";"30,35";"C";"C";"C";"C";;"G";"2";"true";;"false";"false";"false";;"";"";;"2802";
"51463";"6967";"FR9101403";"3140";"Eaux oligomésotrophes calcaires avec végétation benthique à Chara spp.";"13,66";"B";"C";"B";"B";;"G";"0,9";"false";;"false";"false";"false";;"";"";;"2757";
"51464";"6968";"FR9101413";"1120";"Herbiers de posidonies (Posidonion oceanicae)";"31,15";"B";"A";"C";"B";;"G";"3463,6";"true";;"false";"false";"false";;"";"";;"2708";
"51465";"6968";"FR9101413";"1110";"Bancs de sable à faible couverture permanente d'eau marine";"50,02";"A";"A";"B";"B";;"G";"5561,72";"false";;"false";"false";"false";;"";"";;"2707";
"51466";"6968";"FR9101413";"1210";"Végétation annuelle des laissés de mer";"1";"C";"C";"C";"C";;"G";"108,3";"false";;;;;;"";"";;"2716";
"51467";"6968";"FR9101413";"1170";"Récifs";"8,92";"C";"C";"C";"C";;"P";"991,3";"false";;"false";"false";"false";;"";"";;"2713";
"51468";"6969";"FR9101419";"8210";"Pentes rocheuses calcaires avec végétation chasmophytique";"0,14";"B";"C";"A";"B";;"G";"2,07";"false";;"false";"false";"false";;"";"";;"2876";
"51469";"6969";"FR9101419";"8310";"Grottes non exploitées par le tourisme";"1";"C";"C";"B";"B";;"G";"14,84";"false";;;;;;"";"";;"2789";
"51470";"6969";"FR9101419";"6210";"Pelouses sèches semi-naturelles et faciès d'embuissonnement sur calcaires (Festuco-Brometalia) (* sites d'orchidées remarquables)";"2,64";"B";"C";"A";"A";;"G";"39,11";"false";;"false";"false";"false";;"";"";;"2842";
"51471";"6969";"FR9101419";"4030";"Landes sèches européennes";"0,04";"C";"C";"B";"C";;"G";"0,63";"false";;"false";"false";"false";;"";"";;"2872";
"51472";"6969";"FR9101419";"5110";"Formations stables xérothermophiles à Buxus sempervirens des pentes rocheuses (Berberidion p.p.)";"0,2";"C";"C";"C";"C";;"G";"2,99";"false";;"false";"false";"false";;"";"";;"2804";
"51473";"6969";"FR9101419";"8220";"Pentes rocheuses siliceuses avec végétation chasmophytique";"4,69";"A";"C";"A";"A";;"G";"69,5";"false";;"false";"false";"false";;"";"";;"2787";
"51474";"6969";"FR9101419";"6510";"Prairies maigres de fauche de basse altitude (Alopecurus pratensis, Sanguisorba officinalis)";"0,07";"C";"C";"B";"C";;"G";"1,05";"false";;"false";"false";"false";;"";"";;"2839";
"51475";"6969";"FR9101419";"5120";"Formations montagnardes à Cytisus purgans";"14,55";"B";"C";"B";"B";;"G";"215,47";"false";;"false";"false";"false";;"";"";;"2809";
"51476";"6969";"FR9101419";"8230";"Roches siliceuses avec végétation pionnière du Sedo-Scleranthion ou du Sedo albi-Veronicion dillenii";"0,37";"C";"C";"C";"C";;"G";"5,51";"false";;"false";"false";"false";;"";"";;"2788";
"51478";"6969";"FR9101419";"9150";"Hêtraies calcicoles médio-européennes du Cephalanthero-Fagion";"0,97";"C";"C";"B";"C";;"G";"14,37";"false";;"false";"false";"false";;"";"";;"2815";
"51479";"6969";"FR9101419";"9340";"Forêts à Quercus ilex et Quercus rotundifolia";"2,58";"B";"C";"B";"B";;"G";"38,26";"false";;"false";"false";"false";;"";"";;"2729";
